codigo_onibus,placa,linha,latitude,longitude,velocidade,sentido,trajeto,hodometro,datahoracoleta,dataposicao,horaposicao
901091,,53,-22.964506,-43.391849,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],70267.9,2023-12-18 15:47:37,2023-12-18,15:27:29
901096,,52,-23.002256,-43.366249,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],71257.0,2023-12-18 15:47:37,2023-12-18,11:30:20
901086,,22,-22.966555,-43.396984,26.5,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],88224.8,2023-12-18 15:47:37,2023-12-18,15:46:47
902032,,43,-22.839789,-43.240184,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],70915.0,2023-12-18 15:47:37,2023-12-18,15:09:20
902024,,46,-22.853727,-43.321387,41.1,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],60014.3,2023-12-18 15:47:37,2023-12-18,15:47:27
901094,,41,-22.964665,-43.391548,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],70410.4,2023-12-18 15:47:37,2023-12-18,15:34:26
902027,,46,-22.973485,-43.36386,45.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],72602.9,2023-12-18 15:47:37,2023-12-18,15:47:16
902031,,31,-23.000682,-43.368487,22.1,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],64502.5,2023-12-18 15:47:37,2023-12-18,08:18:07
902028,,46,-22.888676,-43.346157,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],70668.1,2023-12-18 15:47:37,2023-12-18,15:47:27
902029,,31,-23.001296,-43.36436,9.8,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],70724.1,2023-12-18 15:47:37,2023-12-18,08:50:35
902018,,50,-22.973549,-43.365375,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],53061.7,2023-12-18 15:47:37,2023-12-18,15:47:19
902046,,46,-23.002157,-43.365536,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],68912.8,2023-12-18 15:47:37,2023-12-18,15:45:34
902010,,50,-23.006482,-43.313443,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],38372.9,2023-12-18 15:47:37,2023-12-18,15:47:28
902026,,31,-23.001024,-43.368495,28.8,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],65476.6,2023-12-18 15:47:37,2023-12-18,09:00:14
901089,,53,-22.955299,-43.392356,57.9,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],91128.6,2023-12-18 15:47:37,2023-12-18,15:47:22
86850,,14,-23.008182,-43.442758,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3,2023-12-18 15:47:37,2023-05-03,09:22:53
901062,,52,-22.964651,-43.391727,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],98600.7,2023-12-18 15:47:37,2023-12-18,15:41:51
902033,,46,-22.923793,-43.373917,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],72329.9,2023-12-18 15:47:37,2023-12-18,15:47:11
902053,,46,-22.970674,-43.389009,11.7,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],68638.7,2023-12-18 15:47:37,2023-12-18,15:47:23
902035,,31,-23.002004,-43.366724,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],61439.4,2023-12-18 15:47:37,2023-12-18,15:41:47
E902000,,43,-22.964974,-43.391812,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],26150.8,2023-12-18 15:47:37,2023-12-18,15:47:20
901067,,22,-22.964564,-43.392201,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],79393.1,2023-12-18 15:47:37,2023-12-18,14:55:31
E902004,,42,-22.868267,-43.334942,41.8,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],38858.6,2023-12-18 15:47:37,2023-12-18,15:47:23
902062,,43,-22.964514,-43.391695,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],66275.6,2023-12-18 15:47:37,2023-12-18,15:47:11
902048,,31,-23.002463,-43.365421,37.5,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],56925.5,2023-12-18 15:47:37,2023-12-18,07:55:42
902058,,46,-22.935588,-43.371565,33.3,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],65542.0,2023-12-18 15:47:37,2023-12-18,15:46:35
902021,,46,-23.002026,-43.36614,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],60007.8,2023-12-18 15:47:37,2023-12-18,14:11:42
901068,,51,-22.868965,-43.413227,27.3,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],96547.3,2023-12-18 15:47:37,2023-12-18,15:47:26
902003,,42,-22.869909,-43.3354,20.7,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],39883.2,2023-12-18 15:47:37,2023-12-18,15:47:23
902102,,40,-22.876332,-43.329596,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],21466.1,2023-12-18 15:47:37,2023-12-18,15:01:51
901016,,22,-22.965337,-43.391248,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],11298.8,2023-12-18 15:47:37,2023-12-18,15:12:05
902133,,12,-23.002551,-43.366481,0.0,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],3471.0,2023-12-18 15:47:37,2023-12-18,14:39:00
901082,,53,-22.964554,-43.391953,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],88677.1,2023-12-18 15:47:37,2023-12-18,15:34:46
902061,,46,-22.839663,-43.29627,32.8,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],54427.6,2023-12-18 15:47:37,2023-12-18,15:47:21
902066,,43,-22.964548,-43.391731,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],65023.1,2023-12-18 15:47:37,2023-12-18,15:16:37
902005,,50,-23.00164,-43.32792,42.4,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],47765.0,2023-12-18 15:47:37,2023-12-18,15:47:15
902052,,43,-22.839812,-43.240096,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],72766.2,2023-12-18 15:47:37,2023-12-18,15:47:19
902050,,31,-23.00201,-43.366191,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],63102.4,2023-12-18 15:47:37,2023-12-18,09:18:10
902016,,50,-22.965648,-43.392009,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,11377.6,2023-12-18 15:47:37,2023-12-18,15:28:51
902019,,50,-23.001036,-43.366776,12.5,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],5314.0,2023-12-18 15:47:37,2023-12-18,15:47:13
E902009,,50,-22.965763,-43.391675,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,19861.8,2023-12-18 15:47:37,2023-12-18,15:11:05
902063,,46,-22.905475,-43.357359,59.4,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],68735.9,2023-12-18 15:47:37,2023-12-18,15:47:14
902017,,50,-23.00001,-43.353954,33.8,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],51165.2,2023-12-18 15:47:37,2023-12-18,15:47:31
E902015,,50,-22.97227,-43.401024,0.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],30711.9,2023-12-18 15:47:37,2023-12-18,15:47:12
902057,,43,-22.839078999999998,-43.240246,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],60120.4,2023-12-18 15:47:37,2023-12-18,15:47:20
902060,,46,-22.889095,-43.346318,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],66222.5,2023-12-18 15:47:37,2023-12-18,15:47:29
902008,,50,-22.971496,-43.400946,18.7,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],43967.7,2023-12-18 15:47:37,2023-12-18,15:46:58
902047,,31,-23.002062,-43.366296,5.7,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],26888.2,2023-12-18 15:47:37,2023-12-18,09:11:26
902007,,50,-22.954872,-43.376813,14.0,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],50835.0,2023-12-18 15:47:37,2023-12-18,15:47:18
902051,,43,-22.839603,-43.240264,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],69647.6,2023-12-18 15:47:37,2023-12-18,15:47:11
902067,,31,-23.001043,-43.367694,24.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],68495.7,2023-12-18 15:47:37,2023-12-18,09:48:17
901088,,53,-22.931787,-43.395241,59.7,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],91044.6,2023-12-18 15:47:37,2023-12-18,15:44:50
901078,,52,-22.964778,-43.391951,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],58029.6,2023-12-18 15:47:37,2023-12-18,14:45:32
901098,,52,-22.965284,-43.39131,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],60853.3,2023-12-18 15:47:37,2023-12-18,15:47:26
901090,,22,-22.964681,-43.391477,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],64598.7,2023-12-18 15:47:37,2023-12-18,14:46:22
901055,,0,-22.751589,-43.286955,0.0,,,61519.0,2023-12-18 15:47:37,2023-12-18,14:49:43
901076,,52,-22.964611,-43.392136,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],60156.7,2023-12-18 15:47:37,2023-12-18,14:57:30
902054,,43,-22.965689,-43.391283,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],74736.1,2023-12-18 15:47:37,2023-12-18,15:35:18
901079,,53,-22.96592,-43.391434,7.4,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],84205.8,2023-12-18 15:47:37,2023-12-18,15:27:12
901084,,53,-22.964492,-43.391805,0.0,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],102270.1,2023-12-18 15:47:37,2023-12-18,15:32:31
901070,,22,-23.000026,-43.364348,49.9,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],70763.9,2023-12-18 15:47:37,2023-12-18,15:35:10
902080,,46,-22.872359,-43.3364,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],72392.2,2023-12-18 15:47:37,2023-12-18,15:47:15
901081,,22,-23.001094,-43.330088,52.4,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],75922.7,2023-12-18 15:47:37,2023-12-18,15:47:17
902065,,46,-22.854067,-43.251784,0.0,ida,46 - GARAGEM X PENHA1,61072.3,2023-12-18 15:47:37,2023-12-18,15:42:16
901069,,22,-22.964471,-43.391935,0.0,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25981.7,2023-12-18 15:47:37,2023-12-18,14:27:44
901074,,52,-22.964526,-43.391764,0.0,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],71011.5,2023-12-18 15:47:37,2023-12-18,15:46:35
901085,,53,-22.899252,-43.397761,57.6,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],28853.1,2023-12-18 15:47:37,2023-12-18,15:46:49
902073,,41,-22.973029,-43.403308,43.8,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],29632.3,2023-12-18 15:47:37,2023-12-18,15:47:24
902030,,41,-22.959863,-43.388497,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31876.3,2023-12-18 15:47:37,2023-12-18,15:47:18
902071,,31,-23.002484,-43.366247,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],68653.4,2023-12-18 15:47:37,2023-12-18,08:48:03
RJG7D28 MOTO,RJG7D28,0,-23.00078,-43.364649,0.0,,,1625.3,2023-12-18 15:47:37,2023-12-06,11:47:56
902072,,31,-23.002065,-43.36605,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],58770.3,2023-12-18 15:47:37,2023-12-18,12:29:17
902101,,40,-23.002727,-43.366152,23.9,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],27803.0,2023-12-18 15:47:37,2023-12-18,09:59:31
902068,,46,-23.00217,-43.365867,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],70484.7,2023-12-18 15:47:37,2023-12-18,13:39:52
902064,,46,-22.854808,-43.252094,0.0,ida,46 - GARAGEM X PENHA1,0.0,2023-12-18 15:47:37,2023-12-18,10:47:01
902070,,31,-23.002141,-43.366902,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],74256.4,2023-12-18 15:47:37,2023-12-18,08:07:19
901083,,53,-22.983997,-43.365777,26.4,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],103793.2,2023-12-18 15:47:37,2023-12-18,15:47:16
901087,,35,-22.964615,-43.391664,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],81268.1,2023-12-18 15:47:37,2023-12-18,15:33:30
902085,,31,-23.002113,-43.366028,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],64813.2,2023-12-18 15:47:37,2023-12-18,15:29:57
E902012,,50,-22.965445,-43.391814,0.0,ida,50 - GARAGEM X CENTRO OLIMPICO,11735.8,2023-12-18 15:47:37,2023-12-17,21:58:33
E902001,,43,-22.839714,-43.240094,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],42008.6,2023-12-18 15:47:37,2023-12-18,15:47:28
E902006,,50,-23.006881,-43.312321,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],49692.3,2023-12-18 15:47:37,2023-12-18,15:47:26
E902011,,50,-23.006661,-43.312169,14.6,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],38875.7,2023-12-18 15:47:37,2023-12-18,15:47:16
E902014,,50,-22.983985,-43.365704,0.0,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],38797.7,2023-12-18 15:47:37,2023-12-18,15:47:13
E902002,,42,-22.848535,-43.245556,55.2,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],40607.5,2023-12-18 15:47:37,2023-12-18,15:46:09
901095,,51,-23.008415,-43.439937,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],0.0,2023-12-18 15:47:37,2023-12-18,15:34:52
902069,,46,-22.85301,-43.313264,0.1,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],63365.4,2023-12-18 15:47:37,2023-12-18,15:47:22
902094,,40,-23.001529,-43.367807,14.8,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],32089.9,2023-12-18 15:47:37,2023-12-18,10:30:54
903068,,14,-23.007972,-43.44021,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],10868.8,2023-12-18 15:47:37,2023-12-18,15:31:30
901097,,22,-23.000388,-43.337124,44.8,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],68559.2,2023-12-18 15:47:37,2023-12-18,15:47:21
902081,,41,-22.87751,-43.336921,0.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],32025.0,2023-12-18 15:47:37,2023-12-18,15:47:21
902075,,41,-22.900163,-43.353993,3.6,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],8229.7,2023-12-18 15:47:37,2023-12-18,15:47:17
902013,,50,-23.000752,-43.367988,17.5,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],39629.4,2023-12-18 15:47:37,2023-12-18,15:47:16
902082,,40,-23.002202,-43.365762,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31573.3,2023-12-18 15:47:37,2023-12-18,15:39:24
903062,,14,-23.008391,-43.440991,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],52704.1,2023-12-18 15:47:37,2023-12-18,15:22:17
902089,,41,-22.885818,-43.34371,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],30419.6,2023-12-18 15:47:37,2023-12-18,15:47:13
903041,,17,-22.905035,-43.556958,10.1,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],47975.6,2023-12-18 15:47:37,2023-12-18,15:41:07
903051,,14,-23.008616,-43.440178,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],62691.9,2023-12-18 15:47:37,2023-12-18,15:24:48
902055,,46,-22.842074,-43.277746,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],15.0,2023-12-18 15:47:37,2023-12-18,04:58:03
903044,,14,-23.008373,-43.441011,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],63234.4,2023-12-18 15:47:37,2023-12-18,15:17:18
902086,,41,-23.008477,-43.439856,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],31009.9,2023-12-18 15:47:37,2023-12-18,15:08:14
903036,,17,-22.901824,-43.554656,0.0,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],181965.6,2023-12-18 15:47:37,2023-12-18,15:28:54
902043,,46,-22.958893,-43.384224,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],63521.0,2023-12-18 15:47:37,2023-12-18,15:47:25
902036,,46,-22.854811,-43.252054,0.0,ida,46 - GARAGEM X PENHA1,67327.6,2023-12-18 15:47:37,2023-12-18,15:36:07
903039,,14,-23.008116,-43.440404,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],49808.5,2023-12-18 15:47:37,2023-12-18,14:48:10
903047,,17,-22.924443,-43.67922,46.5,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],48385.2,2023-12-18 15:47:37,2023-12-18,15:42:15
902074,,41,-22.921517,-43.370629,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],30521.9,2023-12-18 15:47:37,2023-12-18,15:47:18
902039,,46,-23.001443,-43.367313,17.3,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],64531.7,2023-12-18 15:47:37,2023-12-18,15:30:33
903040,,14,-23.008368,-43.440877,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],11194.1,2023-12-18 15:47:37,2023-12-18,15:34:39
902044,,46,-22.842503999999998,-43.254391,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],61550.6,2023-12-18 15:47:37,2023-12-18,14:06:29
902038,,46,-22.861132,-43.330161,54.1,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],41022.8,2023-12-18 15:47:37,2023-12-18,15:47:12
903048,,17,-22.914174,-43.602202,28.5,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],40207.7,2023-12-18 15:47:37,2023-12-18,15:47:26
902041,,46,-23.001394,-43.365265,11.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],70110.6,2023-12-18 15:47:37,2023-12-18,15:41:35
903064,,14,-23.008264,-43.440801,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],52111.9,2023-12-18 15:47:37,2023-12-18,15:34:46
902037,,43,-22.958941,-43.384447,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],71066.0,2023-12-18 15:47:37,2023-12-18,15:47:24
903069,,17,-22.915659,-43.607489,17.8,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],63551.1,2023-12-18 15:47:37,2023-12-18,15:47:17
902034,,31,-23.001273,-43.364505,10.7,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],60540.5,2023-12-18 15:47:37,2023-12-18,08:44:39
902088,,40,-23.00104,-43.365923,5.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29111.8,2023-12-18 15:47:37,2023-12-18,10:30:52
902042,,43,-22.839233,-43.240039,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],67132.1,2023-12-18 15:47:37,2023-12-18,15:47:16
902040,,43,-22.965827,-43.391621,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],68483.4,2023-12-18 15:47:37,2023-12-18,15:37:36
903049,,17,-22.80385,-43.341282,0.0,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],4771.6,2023-12-18 15:47:37,2023-12-16,10:13:31
903038,,17,-22.902055,-43.556302,6.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],55717.5,2023-12-18 15:47:37,2023-12-18,15:21:51
903053,,14,-23.008116,-43.440628,0.0,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],59685.3,2023-12-18 15:47:37,2023-12-18,15:44:28
903042,,17,-22.911311,-43.589555,11.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],46104.1,2023-12-18 15:47:37,2023-12-18,15:47:30
902087,,41,-23.008635,-43.440427,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29949.8,2023-12-18 15:47:37,2023-12-18,15:47:28
903050,,17,-22.917409,-43.607104,0.0,ida,17 - GARAGEM X CAMPO GRANDE,0.0,2023-12-18 15:47:37,2023-12-18,14:47:39
903067,,17,-22.910072,-43.582256,43.6,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],59138.6,2023-12-18 15:47:37,2023-12-18,15:44:17
RJG7D29 MOTO,RJG7D29,0,-23.000791,-43.3638,0.0,,,6833.1,2023-12-18 15:47:37,2023-12-18,15:26:07
902076,,31,-23.002158,-43.36601,0.0,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],57776.2,2023-12-18 15:47:37,2023-12-18,15:31:49
902083,,41,-23.008674,-43.440523,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],23425.2,2023-12-18 15:47:37,2023-12-18,15:47:23
902096,,41,-23.00675,-43.437041,41.5,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33600.7,2023-12-18 15:47:37,2023-12-18,15:47:16
902084,,40,-23.002066,-43.36596,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],31466.1,2023-12-18 15:47:37,2023-12-18,12:29:25
902100,,40,-23.00221,-43.365478,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33232.0,2023-12-18 15:47:37,2023-12-18,15:15:14
903059,,14,-23.00835,-43.440862,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],9994.7,2023-12-18 15:47:37,2023-12-18,15:42:23
903043,,17,-22.903107,-43.556558,13.4,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],46926.5,2023-12-18 15:47:37,2023-12-18,15:15:57
902079,,43,-22.839853,-43.240131,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],60255.7,2023-12-18 15:47:37,2023-12-18,14:54:01
903066,,14,-23.008566,-43.440139,0.0,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],57723.0,2023-12-18 15:47:37,2023-12-18,15:33:39
902098,,40,-23.002248,-43.365781,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],30129.0,2023-12-18 15:47:37,2023-12-18,15:31:47
902099,,40,-23.001069,-43.365628,7.7,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],34070.4,2023-12-18 15:47:37,2023-12-18,15:28:40
902093,,41,-22.924678,-43.373895,32.5,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],30577.8,2023-12-18 15:47:37,2023-12-18,15:47:08
902091,,40,-23.001986,-43.366608,3.7,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],35923.3,2023-12-18 15:47:37,2023-12-18,08:26:49
901099,,51,-23.008625,-43.440215,0.0,volta,51 - SENTIDO TERMINAL DEODORO (PARADOR) [VOLTA],60448.6,2023-12-18 15:47:37,2023-12-18,15:19:49
903046,,14,-23.008373,-43.441027,0.0,volta,14 - TERMINAL RECREIO x SANTA EUGÊNIA (EXPRESSO) [VOLTA],58941.1,2023-12-18 15:47:37,2023-12-18,15:33:37
902077,,46,-22.841376,-43.276881,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],67999.4,2023-12-18 15:47:37,2023-12-18,15:47:27
902104,,40,-22.935037,-43.371878,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],29824.6,2023-12-18 15:47:37,2023-12-18,15:46:57
902106,,40,-23.002529,-43.36664,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],29050.2,2023-12-18 15:47:37,2023-12-18,14:25:25
902108,,40,-22.915055,-43.361013,0.1,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],7292.9,2023-12-18 15:47:37,2023-12-18,15:47:29
902109,,43,-22.940451,-43.372446,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],28109.0,2023-12-18 15:47:37,2023-12-18,15:47:22
903061,,17,-22.915977,-43.684137,0.5,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],10246.4,2023-12-18 15:47:37,2023-12-18,15:46:23
903070,,35,-22.856579,-43.258781,36.1,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],24990.0,2023-12-18 15:47:37,2023-11-29,14:00:41
902126,,18,-23.006732,-43.313038,0.0,volta,18 - JARDIM OCEÂNICO X PONTAL (EXPRESSO) [VOLTA],8302.1,2023-12-18 15:47:37,2023-12-18,15:26:50
86887,KRQ6875,10,-22.920173,-43.608368,0.0,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],39235.9,2023-12-18 15:47:37,2023-11-11,23:01:07
903065,,17,-22.903452,-43.556628,25.3,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24137.7,2023-12-18 15:47:37,2023-12-18,15:27:48
902132,,10,-22.945112,-43.6595,59.7,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],3438.9,2023-12-18 15:47:37,2023-12-18,15:19:01
902156,,10,-23.002371,-43.570921,58.8,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],23367.3,2023-12-18 15:47:37,2023-12-18,15:44:57
